ligand_smiles,electrophile_smiles,nucleophile_smiles,product_smiles,yield
CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,CCOC(=O)c1cc(Br)cn1CC,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,13.25
c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCOC(=O)c1cc(Br)cn1CC,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,13.56
CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCOC(=O)c1cc(Br)cn1CC,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,12.88
CCCCP(CCCC)CCCC,CCOC(=O)c1cc(Br)cn1CC,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,1.17
CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,23.87
COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,1.97
CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,3.95
Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,41.5
CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,41.01
CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,46.73
c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,4.78
COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,10.19
COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,20.03
CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,40.6
COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,53.24
FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,15.34
c1coc(P(c2ccco2)c2ccco2)c1,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,20.95
c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,22.95
CP(c1ccccc1)c1ccccc1,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,27.02
CC(C)(C)P(c1ccccc1)C(C)(C)C,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,23.11
CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,45.35
CP(C)c1ccccc1,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,23.69
c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,55.12
C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,25.95
CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,58.4
c1ccc(P(c2ccccc2)c2ccccc2)cc1,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,38.92
CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,35.79
CCCCP(CCCC)CCCC,Fc1ccccc1Br,Cn1ccnc1,Cn1cncc1-c1ccccc1F,17.79
CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,15.13
COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,1.52
CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,3.75
Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,20.09
CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,22.83
CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,18.78
c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,1.94
COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,5.2
COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,9.55
CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,26.97
COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,26.49
FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,10.23
c1coc(P(c2ccco2)c2ccco2)c1,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,11.76
c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,10.62
CP(c1ccccc1)c1ccccc1,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,1.8
CC(C)(C)P(c1ccccc1)C(C)(C)C,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,4.14
CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,32.14
CP(C)c1ccccc1,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,2.11
c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,24.38
C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,1.87
CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,9.42
c1ccc(P(c2ccccc2)c2ccccc2)cc1,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,22.08
CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,24.65
CCCCP(CCCC)CCCC,Fc1ccccc1Br,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1F,2.4
CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,1.54
COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,0.44
CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,0.04
Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,6.0
CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,2.3
CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,1.45
c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,1.28
COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,1.48
COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,4.83
CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,3.54
COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,24.93
FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,1.57
c1coc(P(c2ccco2)c2ccco2)c1,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,0.04
c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,2.21
CP(c1ccccc1)c1ccccc1,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,1.2
CC(C)(C)P(c1ccccc1)C(C)(C)C,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,0.13
CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,23.16
CP(C)c1ccccc1,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,0.04
c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,6.94
C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,2.96
CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,16.59
c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,4.7
CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,5.77
CCCCP(CCCC)CCCC,CCOC(=O)c1cc(Br)cn1CC,FC(F)n1ccnc1-c1ccccc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2C(F)F)cn1CC,0.3
CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,31.23
COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,17.43
CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,1.31
Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,52.65
CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,86.42
CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,74.59
c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,60.33
COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,28.61
COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,21.08
CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,75.03
COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,95.69
FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,36.78
c1coc(P(c2ccco2)c2ccco2)c1,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,16.0
c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,65.09
CP(c1ccccc1)c1ccccc1,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,32.67
CC(C)(C)P(c1ccccc1)C(C)(C)C,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,5.55
CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,98.6
CP(C)c1ccccc1,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,2.34
c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,95.25
C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,81.2
CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,99.03
c1ccc(P(c2ccccc2)c2ccccc2)cc1,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,73.92
CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,80.21
CCCCP(CCCC)CCCC,Brc1ccc2c(ccn2Cc2ccccc2)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,2.79
CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,79.39
COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,32.3
CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,13.91
Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,82.74
CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,89.02
CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,91.09
c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,90.98
COc1ccccc1C1=C(P(C2CCCCC2)C2CCCCC2)C2c3ccccc3C1c1ccccc12,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,90.62
COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,0.47
CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,94.59
COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,87.2
FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,87.43
c1coc(P(c2ccco2)c2ccco2)c1,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,94.4
c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,15.98
CP(c1ccccc1)c1ccccc1,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,93.52
CC(C)(C)P(c1ccccc1)C(C)(C)C,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,93.89
CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,94.16
CP(C)c1ccccc1,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,93.27
c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,92.41
C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,FC(F)(F)c1cncc(Br)c1,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2cncc(C(F)(F)F)c2)cnc1-c1ccccc1,47.97
